229	4725	1	0
230	4725	2	0
231	4726	1	0
232	4726	2	0
233	4727	1	0
234	4727	2	0
235	4728	1	0
236	4728	2	0
237	4729	1	0
238	4729	2	0
239	4730	1	0
240	4730	2	0
241	4731	1	0
242	4731	2	0
243	4732	1	0
244	4732	2	0
245	4733	1	0
246	4733	2	0
247	4734	1	0
248	4734	2	0
249	4735	1	0
250	4735	2	0
251	4736	1	0
252	4736	2	0
253	4737	1	0
254	4737	2	0
255	4738	1	0
256	4738	2	0
257	4739	1	0
258	4739	2	0
259	4740	1	0
260	4740	2	0
261	4741	1	0
262	4741	2	0
263	4742	1	0
264	4742	2	0
265	4743	1	0
266	4743	2	0
267	4744	1	0
268	4744	2	0
269	4745	1	0
270	4745	2	0
271	4746	1	0
272	4746	2	0
273	4747	1	0
274	4747	2	0
275	4748	1	0
276	4748	2	0
277	4749	1	0
278	4749	2	0
279	4750	1	0
280	4750	2	0
281	4751	1	0
282	4751	2	0
283	4752	1	0
284	4752	2	0
285	4753	1	0
286	4753	2	0
287	4754	1	0
288	4754	2	0
289	4755	1	0
290	4755	2	0
291	4756	1	0
292	4756	2	0
293	4757	1	0
294	4757	2	0
295	4758	1	0
296	4758	2	0
297	4759	1	0
298	4759	2	0
299	4760	1	0
300	4760	2	0
301	4761	1	0
302	4761	2	0
303	4762	1	0
304	4762	2	0
305	4763	1	0
306	4763	2	0
307	4764	1	0
308	4764	2	0
309	4765	1	0
310	4765	2	0
311	4766	1	0
312	4766	2	0
313	4767	1	0
314	4767	2	0
315	4768	1	0
316	4768	2	0
317	4769	1	0
318	4769	2	0
319	4770	1	0
320	4770	2	0
321	4771	1	0
322	4771	2	0
323	4772	1	0
324	4772	2	0
325	4773	1	0
326	4773	2	0
327	4774	1	0
328	4774	2	0
329	4775	1	0
330	4775	2	0
331	4776	1	0
332	4776	2	0
333	4777	1	0
334	4777	2	0
335	5249	3	0
336	5249	5	0
337	5249	4	0
338	5250	3	5
339	5250	5	0
340	5250	4	2
341	5251	3	5
342	5251	5	0
343	5251	4	0
344	5252	3	5
345	5252	5	0
346	5252	4	5
347	5253	3	0
348	5253	5	5
349	5253	4	3
350	5254	3	5
351	5254	5	5
352	5254	4	5
353	5255	3	5
354	5255	5	5
355	5255	4	5
356	5256	3	0
357	5256	5	5
358	5256	4	5
359	5257	3	5
360	5257	5	10
361	5257	4	5
362	5258	3	5
363	5258	5	5
364	5258	4	5
365	5259	3	5
366	5259	5	0
367	5259	4	5
368	5260	3	0
369	5260	5	0
370	5260	4	0
371	5261	3	0
372	5261	5	10
373	5261	4	5
374	5262	3	0
375	5262	5	0
376	5262	4	0
377	5263	3	5
378	5263	5	3
379	5263	4	5
380	5264	3	5
381	5264	5	0
382	5264	4	5
383	5265	3	5
384	5265	5	0
385	5265	4	5
386	5266	3	5
387	5266	5	10
388	5266	4	0
389	5267	3	5
390	5267	5	0
391	5267	4	4
392	5268	3	5
393	5268	5	5
394	5268	4	5
395	5269	3	0
396	5269	5	0
397	5269	4	2
398	5270	3	5
399	5270	5	5
400	5270	4	5
401	5271	3	5
402	5271	5	0
403	5271	4	5
404	5272	3	0
405	5272	5	0
406	5272	4	0
407	5273	3	5
408	5273	5	0
409	5273	4	5
410	5274	3	5
411	5274	5	5
412	5274	4	5
413	5275	3	5
414	5275	5	0
415	5275	4	5
416	5276	3	0
417	5276	5	8
418	5276	4	0
419	5277	3	5
420	5277	5	0
421	5277	4	5
422	5278	3	5
423	5278	5	8
424	5278	4	2
425	5279	3	5
426	5279	5	5
427	5279	4	5
428	5280	3	5
429	5280	5	10
430	5280	4	1
431	5281	3	5
432	5281	5	8
433	5281	4	1
434	5282	3	4
435	5282	5	8
436	5282	4	5
437	5283	3	0
438	5283	5	0
439	5283	4	0
440	5284	3	4
441	5284	5	8
442	5284	4	5
443	5285	3	0
444	5285	5	0
445	5285	4	0
446	5286	3	5
447	5286	5	10
448	5286	4	5
449	5287	3	5
450	5287	5	8
451	5287	4	5
452	5288	3	3
453	5288	5	10
454	5288	4	4
455	5289	3	5
456	5289	5	10
457	5289	4	5
458	5290	3	5
459	5290	5	5
460	5290	4	5
461	5291	3	5
462	5291	5	10
463	5291	4	0
464	5292	3	5
465	5292	5	10
466	5292	4	0
467	5293	3	5
468	5293	5	5
469	5293	4	5
470	5294	3	5
471	5294	5	5
472	5294	4	0
473	5295	3	5
474	5295	5	3
475	5295	4	5
476	5296	3	3
477	5296	5	0
478	5296	4	0
479	5297	3	5
480	5297	5	10
481	5297	4	0
482	5298	3	5
483	5298	5	2
484	5298	4	5
485	5299	3	5
486	5299	5	5
487	5299	4	5
488	5300	3	5
489	5300	5	10
490	5300	4	1
491	5301	3	3
492	5301	5	5
493	5301	4	5
494	5302	3	5
495	5302	5	10
496	5302	4	5
497	5303	3	5
498	5303	5	0
499	5303	4	4
500	5304	3	5
501	5304	5	10
502	5304	4	1
503	5305	3	5
504	5305	5	5
505	5305	4	5
506	5215	3	0
507	5215	5	0
508	5215	4	0
509	5216	3	5
510	5216	5	10
511	5216	4	5
512	5217	3	0
513	5217	5	0
514	5217	4	5
515	5218	3	5
516	5218	5	10
517	5218	4	5
518	5219	3	5
519	5219	5	0
520	5219	4	0
521	5220	3	3
522	5220	5	10
523	5220	4	5
524	5221	3	0
525	5221	5	10
526	5221	4	0
527	5222	3	5
528	5222	5	10
529	5222	4	5
530	5223	3	5
531	5223	5	0
532	5223	4	0
533	5224	3	5
534	5224	5	0
535	5224	4	5
536	5225	3	5
537	5225	5	10
538	5225	4	5
539	5226	3	5
540	5226	5	10
541	5226	4	5
542	5227	3	0
543	5227	5	0
544	5227	4	0
545	5228	3	5
546	5228	5	0
547	5228	4	0
548	5229	3	0
549	5229	5	0
550	5229	4	0
551	5230	3	5
552	5230	5	10
553	5230	4	5
554	5231	3	5
555	5231	5	10
556	5231	4	0
557	5232	3	0
558	5232	5	10
559	5232	4	0
560	5233	3	0
561	5233	5	0
562	5233	4	0
563	5234	3	0
564	5234	5	0
565	5234	4	0
566	5235	3	5
567	5235	5	10
568	5235	4	5
569	5236	3	5
570	5236	5	10
571	5236	4	5
572	5237	3	5
573	5237	5	10
574	5237	4	0
575	5238	3	5
576	5238	5	10
577	5238	4	5
578	5239	3	5
579	5239	5	8
580	5239	4	5
581	5240	3	5
582	5240	5	10
583	5240	4	5
584	5241	3	5
585	5241	5	10
586	5241	4	5
587	5242	3	5
588	5242	5	6
589	5242	4	5
590	5243	3	3
591	5243	5	10
592	5243	4	5
593	5244	3	5
594	5244	5	5
595	5244	4	5
596	5245	3	0
597	5245	5	0
598	5245	4	0
599	5246	3	0
600	5246	5	0
601	5246	4	0
602	5247	3	0
603	5247	5	0
604	5247	4	0
605	5248	3	0
606	5248	5	0
607	5248	4	0
608	5306	6	0
609	5306	8	0
610	5306	7	0
611	5307	6	10
612	5307	8	20
613	5307	7	10
614	5308	6	0
615	5308	8	0
616	5308	7	0
617	5309	6	0
618	5309	8	0
619	5309	7	0
620	5310	6	0
621	5310	8	0
622	5310	7	0
623	5311	6	0
624	5311	8	0
625	5311	7	0
626	5312	6	0
627	5312	8	0
628	5312	7	0
629	5313	6	10
630	5313	8	20
631	5313	7	10
632	5314	6	10
633	5314	8	12
634	5314	7	10
635	5315	6	10
636	5315	8	20
637	5315	7	10
638	5316	6	10
639	5316	8	16
640	5316	7	10
641	5317	6	10
642	5317	8	12
643	5317	7	10
644	5318	6	0
645	5318	8	0
646	5318	7	0
647	5319	6	0
648	5319	8	0
649	5319	7	0
650	5320	6	0
651	5320	8	0
652	5320	7	0
653	5321	6	0
654	5321	8	0
655	5321	7	0
656	5322	6	10
657	5322	8	20
658	5322	7	10
659	5323	6	6
660	5323	8	12
661	5323	7	6
662	5324	6	0
663	5324	8	0
664	5324	7	0
665	5325	6	0
666	5325	8	0
667	5325	7	0
668	5326	6	10
669	5326	8	20
670	5326	7	10
671	5327	6	10
672	5327	8	18
673	5327	7	10
674	5328	6	10
675	5328	8	18
676	5328	7	10
677	5329	6	0
678	5329	8	0
679	5329	7	0
680	5330	6	10
681	5330	8	20
682	5330	7	10
683	5331	6	10
684	5331	8	20
685	5331	7	10
686	5332	6	10
687	5332	8	20
688	5332	7	10
689	5333	6	0
690	5333	8	0
691	5333	7	0
692	5334	6	10
693	5334	8	12
694	5334	7	10
695	5335	6	0
696	5335	8	0
697	5335	7	0
698	5336	6	10
699	5336	8	18
700	5336	7	10
701	5337	6	10
702	5337	8	20
703	5337	7	10
704	5338	6	10
705	5338	8	0
706	5338	7	0
707	5339	6	0
708	5339	8	0
709	5339	7	0
710	5340	6	0
711	5340	8	0
712	5340	7	0
713	5341	6	0
714	5341	8	0
715	5341	7	0
716	5342	6	0
717	5342	8	0
718	5342	7	0
719	5343	6	10
720	5343	8	20
721	5343	7	10
722	5344	6	10
723	5344	8	20
724	5344	7	10
725	5345	6	0
726	5345	8	0
727	5345	7	0
728	5346	6	10
729	5346	8	20
730	5346	7	10
731	5347	6	10
732	5347	8	20
733	5347	7	10
734	5348	6	0
735	5348	8	0
736	5348	7	0
737	5349	6	10
738	5349	8	20
739	5349	7	10
740	5350	6	0
741	5350	8	0
742	5350	7	0
743	5351	6	10
744	5351	8	20
745	5351	7	10
746	5352	6	10
747	5352	8	20
748	5352	7	5
749	5353	6	10
750	5353	8	0
751	5353	7	10
752	5354	6	10
753	5354	8	20
754	5354	7	10
755	5355	6	0
756	5355	8	0
757	5355	7	0
758	5356	6	0
759	5356	8	0
760	5356	7	0
761	5357	6	0
762	5357	8	0
763	5357	7	0
764	5358	6	0
765	5358	8	0
766	5358	7	0
767	5359	6	5
768	5359	8	20
769	5359	7	10
770	5360	6	10
771	5360	8	20
772	5360	7	10
773	5361	6	0
774	5361	8	0
775	5361	7	0
776	5362	6	10
777	5362	8	20
778	5362	7	10
779	5363	6	0
780	5363	8	0
781	5363	7	0
782	5364	6	5
783	5364	8	20
784	5364	7	10
785	5365	6	5
786	5365	8	20
787	5365	7	10
788	5366	6	0
789	5366	8	0
790	5366	7	0
791	5367	6	10
792	5367	8	20
793	5367	7	8
794	5368	6	10
795	5368	8	20
796	5368	7	10
797	5369	6	0
798	5369	8	0
799	5369	7	0
800	5370	6	2
801	5370	8	20
802	5370	7	10
803	5371	6	10
804	5371	8	20
805	5371	7	10
806	5372	6	10
807	5372	8	20
808	5372	7	10
809	5373	6	10
810	5373	8	20
811	5373	7	10
812	5374	6	10
813	5374	8	20
814	5374	7	10
815	5375	6	0
816	5375	8	0
817	5375	7	0
818	5376	6	0
819	5376	8	0
820	5376	7	0
821	5377	6	0
822	5377	8	0
823	5377	7	0
824	5378	6	10
825	5378	8	18
826	5378	7	0
827	5379	6	0
828	5379	8	0
829	5379	7	0
830	5380	6	0
831	5380	8	0
832	5380	7	0
833	5381	6	0
834	5381	8	0
835	5381	7	0
836	5382	6	0
837	5382	8	0
838	5382	7	0
839	5383	6	10
840	5383	8	20
841	5383	7	10
842	5384	6	0
843	5384	8	0
844	5384	7	0
845	5385	6	10
846	5385	8	5
847	5385	7	10
848	5386	6	0
849	5386	8	0
850	5386	7	0
851	5387	6	10
852	5387	8	14
853	5387	7	10
854	5388	6	10
855	5388	8	20
856	5388	7	10
857	5389	6	0
858	5389	8	20
859	5389	7	10
860	5390	6	10
861	5390	8	20
862	5390	7	10
863	5391	6	10
864	5391	8	20
865	5391	7	10
866	5392	6	10
867	5392	8	20
868	5392	7	10
869	5393	6	0
870	5393	8	0
871	5393	7	0
872	5394	6	0
873	5394	8	0
874	5394	7	0
875	5395	6	0
876	5395	8	0
877	5395	7	0
878	5396	6	0
879	5396	8	0
880	5396	7	0
881	5899	10	0
882	5899	11	0
883	5900	10	18
884	5900	11	20
885	5901	10	20
886	5901	11	20
887	5902	10	20
888	5902	11	5
889	5903	10	10
890	5903	11	20
891	5904	10	20
892	5904	11	20
893	5905	10	5
894	5905	11	20
895	5906	10	20
896	5906	11	5
897	5907	10	20
898	5907	11	20
899	5908	10	20
900	5908	11	20
901	5909	10	0
902	5909	11	0
903	5910	10	10
904	5910	11	0
905	5911	10	20
906	5911	11	20
907	5912	10	20
908	5912	11	20
909	5913	10	20
910	5913	11	5
911	5914	10	20
912	5914	11	20
913	5915	10	20
914	5915	11	20
915	5916	10	0
916	5916	11	0
917	5917	10	20
918	5917	11	5
919	5918	10	20
920	5918	11	20
921	5919	10	0
922	5919	11	0
923	5920	10	20
924	5920	11	20
925	5921	10	18
926	5921	11	20
927	5922	10	20
928	5922	11	20
929	5923	10	20
930	5923	11	5
931	5924	10	20
932	5924	11	20
933	5925	10	20
934	5925	11	20
935	5926	10	20
936	5926	11	20
937	5927	10	20
938	5927	11	0
939	5928	10	16
940	5928	11	20
941	5929	10	0
942	5929	11	0
943	5930	10	0
944	5930	11	0
945	5931	10	18
946	5931	11	20
947	5932	10	0
948	5932	11	0
949	5933	10	18
950	5933	11	20
951	5934	10	18
952	5934	11	20
953	5935	10	0
954	5935	11	0
955	5936	10	20
956	5936	11	20
957	5937	10	18
958	5937	11	20
959	5938	10	20
960	5938	11	20
961	5939	10	0
962	5939	11	0
963	5940	10	20
964	5940	11	20
965	5941	10	18
966	5941	11	20
967	5942	10	0
968	5942	11	0
969	5943	10	0
970	5943	11	0
971	5944	10	0
972	5944	11	0
973	5945	10	0
974	5945	11	20
975	5946	10	20
976	5946	11	5
977	5947	10	20
978	5947	11	5
979	5948	10	20
980	5948	11	5
981	5949	10	0
982	5949	11	0
983	5950	10	20
984	5950	11	5
985	5951	10	5
986	5951	11	5
987	5952	10	20
988	5952	11	20
989	5953	10	20
990	5953	11	20
991	5954	10	18
992	5954	11	20
993	5955	10	0
994	5955	11	0
995	5865	10	10
996	5865	11	5
997	5866	10	0
998	5866	11	0
999	5867	10	20
1000	5867	11	5
1001	5868	10	20
1002	5868	11	20
1003	5869	10	0
1004	5869	11	0
1005	5870	10	0
1006	5870	11	0
1007	5871	10	10
1008	5871	11	20
1009	5872	10	0
1010	5872	11	0
1011	5873	10	0
1012	5873	11	0
1013	5874	10	20
1014	5874	11	20
1015	5875	10	20
1016	5875	11	2
1017	5876	10	20
1018	5876	11	20
1019	5877	10	3
1020	5877	11	0
1021	5878	10	0
1022	5878	11	0
1023	5879	10	16
1024	5879	11	18
1025	5880	10	0
1026	5880	11	0
1027	5881	10	0
1028	5881	11	0
1029	5882	10	0
1030	5882	11	0
1031	5883	10	20
1032	5883	11	1
1033	5884	10	20
1034	5884	11	20
1035	5885	10	20
1036	5885	11	20
1037	5886	10	20
1038	5886	11	20
1039	5887	10	20
1040	5887	11	0
1041	5888	10	20
1042	5888	11	20
1043	5889	10	0
1044	5889	11	0
1045	5890	10	20
1046	5890	11	20
1047	5891	10	20
1048	5891	11	20
1049	5892	10	0
1050	5892	11	0
1051	5893	10	20
1052	5893	11	20
1053	5894	10	20
1054	5894	11	20
1055	5895	10	0
1056	5895	11	0
1057	5896	10	0
1058	5896	11	0
1059	5897	10	0
1060	5897	11	0
1061	5898	10	0
1062	5898	11	0
1063	5990	12	0
1064	5991	12	10
1065	5992	12	10
1066	5993	12	10
1067	5994	12	10
1068	5995	12	10
1069	5996	12	10
1070	5997	12	0
1071	5998	12	10
1072	5999	12	10
1073	6000	12	10
1074	6001	12	10
1075	6002	12	10
1076	6003	12	0
1077	6004	12	0
1078	6005	12	10
1079	6006	12	6
1080	6007	12	10
1081	6008	12	0
1082	6009	12	10
1083	6010	12	10
1084	6011	12	10
1085	6012	12	10
1086	6013	12	0
1087	6014	12	10
1088	6015	12	10
1089	6016	12	0
1090	6017	12	10
1091	6018	12	10
1092	6019	12	10
1093	6020	12	10
1094	6021	12	10
1095	6022	12	10
1096	6023	12	10
1097	6024	12	10
1098	6025	12	10
1099	6026	12	0
1100	6027	12	10
1101	6028	12	10
1102	6029	12	10
1103	6030	12	10
1104	6031	12	10
1105	6032	12	10
1106	6033	12	0
1107	6034	12	0
1108	6035	12	10
1109	6036	12	10
1110	6037	12	0
1111	6038	12	0
1112	6039	12	0
1113	6040	12	0
1114	6041	12	0
1115	6042	12	10
1116	6043	12	0
1117	6044	12	10
1118	6045	12	10
1119	6046	12	10
1120	5956	12	10
1121	5957	12	10
1122	5958	12	10
1123	5959	12	10
1124	5960	12	0
1125	5961	12	0
1126	5962	12	10
1127	5963	12	0
1128	5964	12	0
1129	5965	12	0
1130	5966	12	10
1131	5967	12	10
1132	5968	12	0
1133	5969	12	0
1134	5970	12	10
1135	5971	12	10
1136	5972	12	0
1137	5973	12	10
1138	5974	12	10
1139	5975	12	0
1140	5976	12	10
1141	5977	12	10
1142	5978	12	0
1143	5979	12	0
1144	5980	12	10
1145	5981	12	10
1146	5982	12	0
1147	5983	12	10
1148	5984	12	10
1149	5985	12	10
1150	5986	12	10
1151	5987	12	0
1152	5988	12	0
1153	5989	12	0
1154	5454	9	10
1155	5455	9	10
1156	5456	9	2
1157	5457	9	10
1158	5458	9	0
1159	5459	9	10
1160	5460	9	10
1161	5461	9	0
1162	5462	9	0
1163	5463	9	10
1164	5464	9	10
1165	5465	9	10
1166	5466	9	10
1167	5467	9	10
1168	5468	9	0
1169	5469	9	10
1170	5470	9	0
1171	5471	9	0
1172	5472	9	2
1173	5473	9	10
1174	5474	9	10
1175	5475	9	0
1176	5476	9	0
1177	5477	9	0
1178	5478	9	0
1179	5479	9	0
1180	5480	9	10
1181	5481	9	0
1182	5482	9	10
1183	5483	9	10
1184	5484	9	10
1185	5485	9	10
1186	5486	9	10
1187	5487	9	4
1188	5488	9	4
1189	5489	9	10
1190	5490	9	0
1191	5491	9	0
1192	5492	9	10
1193	5493	9	10
1194	5494	9	10
1195	5495	9	10
1196	5496	9	10
1197	5497	9	10
1198	5498	9	0
1199	5499	9	10
1200	5500	9	10
1201	5501	9	0
1202	5502	9	10
1203	5503	9	0
1204	5504	9	10
1205	6190	13	0
1206	6190	15	0
1207	6190	14	0
1208	6191	18	0
1209	6191	16	0
1210	6192	18	18
1211	6192	16	0
1212	6193	18	10
1213	6193	16	10
1214	6194	18	0
1215	6194	16	0
1216	6195	18	20
1217	6195	16	10
1218	6196	18	0
1219	6196	16	0
1220	6197	18	0
1221	6197	16	0
1222	6198	18	20
1223	6198	16	8
1224	6199	18	0
1225	6199	16	0
1226	6200	18	0
1227	6200	16	0
1228	6201	18	16
1229	6201	16	8
1230	6202	18	16
1231	6202	16	8
1232	6203	18	0
1233	6203	16	0
1234	6204	18	20
1235	6204	16	9
1236	6205	18	20
1237	6205	16	9
1238	6206	18	0
1239	6206	16	0
1240	6207	18	0
1241	6207	16	0
1242	6208	18	0
1243	6208	16	0
1244	6209	18	20
1245	6209	16	9
1246	6210	18	0
1247	6210	16	0
1248	6211	18	20
1249	6211	16	0
1250	6212	18	20
1251	6212	16	0
1252	6213	18	0
1253	6213	16	0
1254	6214	18	0
1255	6214	16	0
1256	6215	18	18
1257	6215	16	9
1258	6216	18	0
1259	6216	16	0
1260	6217	18	0
1261	6217	16	0
1262	6218	18	18
1263	6218	16	9
1264	6219	18	10
1265	6219	16	9
1266	6220	18	18
1267	6220	16	9
1268	6221	18	18
1269	6221	16	9
1270	6222	18	0
1271	6222	16	10
1272	6223	18	18
1273	6223	16	9
1274	6224	18	18
1275	6224	16	9
1276	6225	18	0
1277	6225	16	9
1278	6226	18	18
1279	6226	16	9
1280	6227	18	0
1281	6227	16	0
1282	6228	18	20
1283	6228	16	0
1284	6229	18	0
1285	6229	16	0
1286	6230	18	0
1287	6230	16	0
1288	6231	18	5
1289	6231	16	8
1290	6232	18	0
1291	6232	16	0
1292	6233	18	0
1293	6233	16	0
1294	6234	18	20
1295	6234	16	10
1296	6235	18	0
1297	6235	16	0
1298	6236	18	20
1299	6236	16	0
1300	6237	18	16
1301	6237	16	0
1302	6238	18	20
1303	6238	16	0
1304	6239	18	0
1305	6239	16	0
1306	6240	18	20
1307	6240	16	8
1308	6241	18	0
1309	6241	16	0
1310	6242	18	16
1311	6242	16	0
1312	6243	18	16
1313	6243	16	0
1314	6244	18	16
1315	6244	16	9
1316	6245	18	0
1317	6245	16	0
1318	6246	18	16
1319	6246	16	8
1320	6247	18	1
1321	6247	16	0
1322	6248	18	0
1323	6248	16	0
1324	6249	18	20
1325	6249	16	10
1326	6250	18	0
1327	6250	16	0
1328	6251	18	0
1329	6251	16	0
1330	6252	18	0
1331	6252	16	0
1332	6253	18	16
1333	6253	16	0
1334	6254	18	0
1335	6254	16	0
1336	6255	18	0
1337	6255	16	0
1338	6256	18	0
1339	6256	16	10
1340	6257	18	14
1341	6257	16	9
1342	6258	18	14
1343	6258	16	0
1344	6259	18	12
1345	6259	16	0
1346	6260	18	0
1347	6260	16	0
1348	6261	18	0
1349	6261	16	0
1350	6262	18	0
1351	6262	16	0
1352	6263	18	18
1353	6263	16	0
1354	6264	18	0
1355	6264	16	0
1356	6265	18	1
1357	6265	16	10
1358	6266	18	0
1359	6266	16	0
1360	6267	18	10
1361	6267	16	0
1362	6268	18	20
1363	6268	16	6
1364	6269	18	18
1365	6269	16	9
1366	6270	18	0
1367	6270	16	0
1368	6271	18	12
1369	6271	16	0
1370	6272	18	12
1371	6272	16	0
1372	6273	18	20
1373	6273	16	9
1374	6274	18	0
1375	6274	16	0
1376	6275	18	0
1377	6275	16	0
1378	6276	18	18
1379	6276	16	0
1380	6277	18	3
1381	6277	16	0
1382	6278	18	0
1383	6278	16	0
1384	6279	18	0
1385	6279	16	0
1386	6280	18	0
1387	6280	16	0
1388	6281	18	0
1389	6281	16	0
1390	6282	18	0
1391	6282	16	0
1392	6341	22	0
1393	6341	28	0
1394	6341	23	0
1395	6341	21	0
1396	6341	31	0
1397	6341	19	0
1398	6341	24	0
1399	6341	25	0
1400	6341	33	0
1401	6341	26	0
1402	6341	32	0
1403	6341	30	0
1404	6341	34	0
1405	6341	27	0
1406	6341	29	0
1407	6341	20	0
1408	6342	22	0
1409	6342	28	0
1410	6342	23	0
1411	6342	21	0
1412	6342	31	0
1413	6342	19	0
1414	6342	24	0
1415	6342	25	0
1416	6342	33	0
1417	6342	26	0
1418	6342	32	0
1419	6342	30	0
1420	6342	34	0
1421	6342	27	0
1422	6342	29	0
1423	6342	20	0
1424	6343	22	0
1425	6343	28	0
1426	6343	23	0
1427	6343	21	0
1428	6343	31	0
1429	6343	19	0
1430	6343	24	0
1431	6343	25	0
1432	6343	33	0
1433	6343	26	0
1434	6343	32	0
1435	6343	30	0
1436	6343	34	0
1437	6343	27	0
1438	6343	29	0
1439	6343	20	0
1440	6344	22	0
1441	6344	28	0
1442	6344	23	0
1443	6344	21	0
1444	6344	31	0
1445	6344	19	0
1446	6344	24	0
1447	6344	25	0
1448	6344	33	0
1449	6344	26	0
1450	6344	32	0
1451	6344	30	0
1452	6344	34	0
1453	6344	27	0
1454	6344	29	0
1455	6344	20	0
1456	6345	22	0
1457	6345	28	0
1458	6345	23	0
1459	6345	21	0
1460	6345	31	0
1461	6345	19	0
1462	6345	24	0
1463	6345	25	0
1464	6345	33	0
1465	6345	26	0
1466	6345	32	0
1467	6345	30	0
1468	6345	34	0
1469	6345	27	0
1470	6345	29	0
1471	6345	20	0
1472	6346	22	0
1473	6346	28	0
1474	6346	23	0
1475	6346	21	0
1476	6346	31	0
1477	6346	19	0
1478	6346	24	0
1479	6346	25	0
1480	6346	33	0
1481	6346	26	0
1482	6346	32	0
1483	6346	30	0
1484	6346	34	0
1485	6346	27	0
1486	6346	29	0
1487	6346	20	0
1488	6347	22	0
1489	6347	28	0
1490	6347	23	0
1491	6347	21	0
1492	6347	31	0
1493	6347	19	0
1494	6347	24	0
1495	6347	25	0
1496	6347	33	0
1497	6347	26	0
1498	6347	32	0
1499	6347	30	0
